Controller Name:,"CPU0555396624"	Trend Name:,"_Fossalta_Temperature"	Trend Tags:,"8"	Sample Period:,"4" ms	Description:,""	Start Trigger:,Time Trigger,06/10/2017,08:42:44;597		Stop Trigger:,No Trigger		Start Time:,06/10/2017,08:42:44;597	Stop Time:,06/10/2017,08:42:59;593	Pre-Samples:,"0"	Post-Samples:,"0"
Tim	Posizione	Velocità	Corrente
2464	141,415009	961,202026	43,471321
2468	145,252518	959,379150	44,807278
2472	149,098816	961,570801	43,162735
2476	152,938950	960,035400	42,224598
2480	156,775345	959,099976	41,940002
2484	160,617874	960,631226	40,829422
2488	164,459473	960,397888	41,504768
2492	168,296814	959,335388	42,350121
2496	172,136032	959,804138	42,707016
2500	175,970459	958,608276	42,815479
2504	179,812485	960,508301	42,321953
2508	183,657318	961,208313	42,741592
2512	187,504700	961,843689	41,615288
2516	191,345047	960,085388	43,963863
2520	195,178528	958,372864	41,852032
2524	199,009598	957,766602	42,476036
2528	202,850586	960,245789	42,559151
2532	206,697021	961,608276	41,408630
2536	210,541382	961,089539	43,367199
2540	214,384811	960,860352	39,794350
2544	218,219131	958,577026	41,586170
2548	222,053253	958,533264	44,613476
2552	225,893219	959,989563	43,951180
2556	229,732635	959,854126	44,458656
2560	233,576279	960,912476	42,779648
2564	237,418076	960,447876	40,714489
2568	241,256119	959,510376	41,448536
2572	245,090271	958,539551	42,636280
2576	248,934448	961,041626	42,277355
2580	252,775894	960,364563	42,723068
2584	256,620026	961,031189	41,822411
2588	260,455719	958,924927	43,424244
2592	264,292206	959,118713	43,405884
2596	268,135132	960,733276	43,503563
2600	271,975983	960,212463	43,017376
2604	275,816956	960,243713	42,102985
2608	279,662231	961,314514	39,549572
2612	283,493195	957,741638	42,590569
2616	287,322662	957,372864	45,552860
2620	291,167023	961,083313	44,015167
2624	295,007080	960,018677	45,063988
2628	298,853851	961,689514	43,852180
2632	302,693573	959,929138	41,807018
2636	306,533539	959,997864	43,313591
2640	310,375366	960,452026	42,723003
2644	314,212708	959,339539	42,759663
2648	318,049774	959,264526	44,289474
2652	321,886200	959,108276	42,804546
2656	325,723053	959,214539	41,650986
2660	329,573761	962,674927	41,633926
2664	333,415588	960,458313	42,508656
2668	337,256775	960,295776	44,205822
2672	341,094543	959,441650	43,585911
2676	344,926605	958,012451	43,674301
2680	348,763885	959,320801	44,195602
2684	352,602112	959,560364	44,889107
2688	356,450195	962,016602	42,383339
2692	0,296533	961,585388	41,701256
2696	4,134800	959,566650	40,995945
2700	7,972092	959,322876	41,374218
2704	11,806692	958,649963	43,930740
2708	15,646584	959,972900	44,283524
2712	19,482433	958,962463	47,146481
2716	23,323217	960,195801	45,079796
2720	27,161783	959,641602	46,843086
2724	31,006933	961,287476	47,928619
2728	34,854301	961,841614	42,408108
2732	38,699226	961,231201	42,575428
2736	42,540115	960,222900	41,789066
2740	46,376091	958,993713	44,640369
2744	50,206558	957,616638	43,361809
2748	54,043659	959,274963	44,323063
2752	57,890476	961,704102	44,130726
2756	61,738758	962,070801	39,946133
2760	65,586777	962,004150	41,358780
2764	69,418831	958,014526	43,319912
2768	73,251030	958,049927	44,922626
2772	77,090836	959,949951	43,838902
2776	80,927032	959,049927	43,854523
2780	84,772423	961,347900	41,940331
2784	88,613403	960,243713	41,187565
2788	92,454712	960,327026	41,587471
2792	96,295662	960,237427	43,627159
2796	100,137718	960,514526	44,463982
2800	103,973984	959,066650	45,516087
2804	107,810074	959,022888	44,631886
2808	111,642349	958,068726	45,641060
2812	115,481766	959,854126	44,049244
2816	119,323700	960,483276	43,488365
2820	123,169594	961,472900	42,367077
2824	127,015068	961,368713	42,217686
2828	130,850632	958,889526	42,360508
2832	134,687103	959,118713	44,157455
2836	138,526093	959,747864	45,781345
2840	142,361649	958,889526	46,896095
2844	146,204956	960,824951	45,632797
2848	150,048264	960,827026	42,955334
2852	153,887939	959,920776	42,156525
2856	157,732956	961,252014	40,720509
2860	161,569977	959,258301	42,364059
2864	165,413452	960,868713	41,664055
2868	169,251419	959,489563	43,637852
2872	173,086990	958,891602	43,429611
2876	176,925690	959,677063	43,969742
2880	180,773712	962,004150	43,074131
2884	184,615112	960,349976	44,437698
2888	188,457382	960,568726	42,498837
2892	192,295044	959,414551	42,729946
2896	196,128189	958,285400	44,115067
2900	199,965332	959,287476	42,656475
2904	203,806808	960,368713	43,436970
2908	207,652771	961,489563	42,264782
2912	211,492203	959,858276	42,907001
2916	215,329010	959,204102	44,018478
2920	219,169006	959,997864	42,872337
2924	223,008713	959,927063	44,930351
2928	226,849823	960,277039	44,261799
2932	230,689041	959,804138	43,860130
2936	234,526657	959,404114	43,088306
